#group,false,false,true,true,true,true,false,false,false,true
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,long,string
#default,to6,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,elapsed,location
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T08:53:41.41133944Z,0,98280,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T08:47:41.41133944Z,71,98640,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T08:41:41.41133944Z,81,99000,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T08:35:41.41133944Z,40,99360,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T08:23:41.41133944Z,12,100080,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:47:41.41133944Z,89,102240,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:35:41.41133944Z,77,102960,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:29:41.41133944Z,60,103320,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:17:41.41133944Z,41,104040,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:11:41.41133944Z,30,104400,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:59:41.41133944Z,65,105120,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:47:41.41133944Z,82,105840,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:41:41.41133944Z,72,106200,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:23:41.41133944Z,81,107280,santa_monica,2
,,7,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T05:23:41.41133944Z,42,110880,santa_monica,2
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T12:05:41.41133944Z,100,360,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:47:41.41133944Z,22,1440,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:41:41.41133944Z,89,1800,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:29:41.41133944Z,2,2520,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:23:41.41133944Z,66,2880,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:05:41.41133944Z,64,3960,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:47:41.41133944Z,21,5040,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:35:41.41133944Z,67,5760,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:17:41.41133944Z,76,10440,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:11:41.41133944Z,93,10800,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:59:41.41133944Z,36,11520,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:23:41.41133944Z,61,13680,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:17:41.41133944Z,45,14040,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:59:41.41133944Z,56,15120,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:53:41.41133944Z,32,15480,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:47:41.41133944Z,67,15840,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:23:41.41133944Z,23,17280,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:17:41.41133944Z,89,17640,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:53:41.41133944Z,44,19080,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:35:41.41133944Z,39,20160,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:29:41.41133944Z,27,20520,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:59:41.41133944Z,63,22320,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:35:41.41133944Z,81,23760,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:29:41.41133944Z,13,24120,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:23:41.41133944Z,1,24480,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:59:41.41133944Z,62,25920,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:53:41.41133944Z,18,26280,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:41:41.41133944Z,31,27000,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:53:41.41133944Z,23,29880,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:35:41.41133944Z,46,30960,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:23:41.41133944Z,60,31680,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:17:41.41133944Z,90,35640,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:11:41.41133944Z,51,36000,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T01:59:41.41133944Z,38,36720,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T01:47:41.41133944Z,92,37440,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T01:11:41.41133944Z,65,39600,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T00:53:41.41133944Z,98,40680,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T00:47:41.41133944Z,6,41040,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T00:35:41.41133944Z,88,41760,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T00:11:41.41133944Z,80,43200,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T00:05:41.41133944Z,85,43560,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T23:59:41.41133944Z,64,43920,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T23:53:41.41133944Z,53,44280,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T23:35:41.41133944Z,96,45360,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T23:23:41.41133944Z,88,46080,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T22:59:41.41133944Z,24,47520,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T22:53:41.41133944Z,94,47880,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T22:41:41.41133944Z,80,48600,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T22:35:41.41133944Z,15,48960,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T22:29:41.41133944Z,92,49320,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T22:11:41.41133944Z,75,50400,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T22:05:41.41133944Z,23,50760,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T21:59:41.41133944Z,60,51120,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T21:53:41.41133944Z,84,51480,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T21:17:41.41133944Z,53,53640,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T21:11:41.41133944Z,23,54000,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T21:05:41.41133944Z,0,54360,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T20:35:41.41133944Z,14,56160,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T20:05:41.41133944Z,8,57960,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T19:47:41.41133944Z,64,59040,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T19:41:41.41133944Z,8,59400,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T19:29:41.41133944Z,14,60120,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T19:23:41.41133944Z,46,60480,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T19:17:41.41133944Z,60,60840,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T19:11:41.41133944Z,85,61200,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T19:05:41.41133944Z,12,61560,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T18:47:41.41133944Z,60,62640,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T17:53:41.41133944Z,26,65880,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T17:35:41.41133944Z,21,66960,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T16:47:41.41133944Z,15,69840,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T16:23:41.41133944Z,12,71280,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T16:17:41.41133944Z,25,71640,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T16:11:41.41133944Z,23,72000,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T15:59:41.41133944Z,70,72720,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T15:47:41.41133944Z,14,73440,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T15:11:41.41133944Z,84,75600,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T14:59:41.41133944Z,51,76320,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T14:29:41.41133944Z,29,78120,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T14:17:41.41133944Z,96,78840,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T14:11:41.41133944Z,89,79200,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T14:05:41.41133944Z,46,79560,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T13:59:41.41133944Z,83,79920,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T12:59:41.41133944Z,92,83520,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T12:41:41.41133944Z,71,84600,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T12:35:41.41133944Z,31,84960,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T12:29:41.41133944Z,61,85320,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T12:11:41.41133944Z,33,86400,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T11:59:41.41133944Z,20,87120,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T11:23:41.41133944Z,39,89280,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T11:11:41.41133944Z,61,90000,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T10:59:41.41133944Z,76,90720,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T08:47:41.41133944Z,45,98640,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T08:17:41.41133944Z,25,100440,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:41:41.41133944Z,99,102600,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:29:41.41133944Z,26,103320,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T07:11:41.41133944Z,48,104400,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:53:41.41133944Z,18,105480,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:41:41.41133944Z,88,106200,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:23:41.41133944Z,50,107280,santa_monica,3
,,8,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-27T06:05:41.41133944Z,98,108360,santa_monica,3

#group,false,false,true,true,true,true,false,false,false,true
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,long,string
#default,to6,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,elapsed,location
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T12:05:41.41133944Z,between 3 and 6 feet,360,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:59:41.41133944Z,between 3 and 6 feet,720,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:53:41.41133944Z,between 3 and 6 feet,1080,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:47:41.41133944Z,between 3 and 6 feet,1440,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:41:41.41133944Z,between 3 and 6 feet,1800,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:35:41.41133944Z,between 3 and 6 feet,2160,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:29:41.41133944Z,between 3 and 6 feet,2520,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:23:41.41133944Z,between 3 and 6 feet,2880,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:17:41.41133944Z,between 3 and 6 feet,3240,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:11:41.41133944Z,between 3 and 6 feet,3600,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:05:41.41133944Z,between 3 and 6 feet,3960,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:59:41.41133944Z,between 3 and 6 feet,4320,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:53:41.41133944Z,between 3 and 6 feet,4680,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:47:41.41133944Z,between 3 and 6 feet,5040,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:41:41.41133944Z,between 3 and 6 feet,5400,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:35:41.41133944Z,between 3 and 6 feet,5760,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:29:41.41133944Z,between 3 and 6 feet,6120,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:23:41.41133944Z,between 3 and 6 feet,6480,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:17:41.41133944Z,between 3 and 6 feet,6840,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:11:41.41133944Z,between 3 and 6 feet,7200,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:05:41.41133944Z,between 3 and 6 feet,7560,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:59:41.41133944Z,between 3 and 6 feet,7920,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:53:41.41133944Z,between 3 and 6 feet,8280,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:47:41.41133944Z,between 3 and 6 feet,8640,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:41:41.41133944Z,between 3 and 6 feet,9000,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:35:41.41133944Z,between 3 and 6 feet,9360,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:29:41.41133944Z,between 6 and 9 feet,9720,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:23:41.41133944Z,between 6 and 9 feet,10080,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:17:41.41133944Z,between 6 and 9 feet,10440,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:11:41.41133944Z,between 6 and 9 feet,10800,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:05:41.41133944Z,between 6 and 9 feet,11160,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:59:41.41133944Z,between 6 and 9 feet,11520,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:53:41.41133944Z,between 6 and 9 feet,11880,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:47:41.41133944Z,between 6 and 9 feet,12240,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:41:41.41133944Z,between 6 and 9 feet,12600,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:35:41.41133944Z,between 6 and 9 feet,12960,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:29:41.41133944Z,between 6 and 9 feet,13320,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:23:41.41133944Z,between 6 and 9 feet,13680,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:17:41.41133944Z,between 6 and 9 feet,14040,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:11:41.41133944Z,between 6 and 9 feet,14400,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:05:41.41133944Z,between 6 and 9 feet,14760,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:59:41.41133944Z,between 6 and 9 feet,15120,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:53:41.41133944Z,between 6 and 9 feet,15480,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:47:41.41133944Z,between 6 and 9 feet,15840,coyote_creek
,,9,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:41:41.41133944Z,between 6 and 9 feet,16200,coyote_creek
